"AA","AXP","BA","BAC","C"
2.47537391529382,1.40353181163835,-1.43063956512379,0,0.524935588614373
0,-0.34904049397686,-0.433213673913446,1.85534078957478,0.522194398115172
-0.736199644106916,2.75879565188291,0.720983656674967,2.18190473946396,3.07716586667537
0.246002584086247,0.339558900113834,2.6932882359588,0.359066813072872,3.47429484438729
-0.492611833605583,1.01181301655846,0.279329790561267,1.42351158218721,0.97088141269609
0,-1.01181301655846,0.556329668532873,0.704228262541284,-0.97088141269609
0.982808893626252,-0.339558900113834,0.415225510076733,0.350263055120204,0.97088141269609
1.21508177825125,0.339558900113834,0.275862243907965,0,-0.484262447578787
-1.45987994211525,2.51059211310762,0.275103337188987,-0.350263055120204,-0.486618965117303
-0.985229644301167,-1.16377040802096,-2.36286183934451,0.699303549097063,0
-1.49628726767124,-2.02709643736192,-0.989407364519845,0,-1.97050710793325
1.49628726767124,2.02709643736192,0.283688133519955,1.03987072208984,0
-0.496278934212913,-0.502934840500213,0.705719230999891,-1.03987072208984,-0.498754151103897
0.743497848751828,-1.69495583137733,-0.281690327111339,0,-2.02027073175195
0.492611833605583,-3.30177690286735,-0.707717037408506,-0.699303549097063,-1.0256500167189
0,1.22916385115568,-0.855925339566976,-1.41345109349047,-1.03627870355466
1.46344075184377,1.04167608582555,0.571430126343841,-0.714288751238024,0
1.91852407213486,0.344827927891589,-0.858374369139137,-1.80836754332954,1.55041865359653
2.34752564213663,-2.087032272558,1.14286958236227,-0.732604009207294,-1.03093696588613
0,-1.59436503971362,2.10830015630044,-1.85534078957478,2.0513539833103
-0.932407687512327,-1.43887374520997,0.277777956390235,0.373832211060721,-2.0513539833103
-1.65293019512103,-0.362976805057857,1.24053968574878,1.11318403688442,-1.04167608582557
-2.89875368732524,-0.364299127850098,-0.963531198367207,-1.11318403688442,-2.65267543334284
2.42142581205946,0,0.414079266603129,0.743497848751806,0.536194314138538
3.98645985639277,-0.365631120311072,-0.968865710374933,-1.86921330121527,0
-0.460830308619409,-0.366972888896222,-0.557881502703905,0.75188324140274,0.533334597536239
-0.231213975837963,-0.36832454162965,0.557881502703905,0,0
-0.231749814036264,-2.05039801977074,-0.557881502703905,-1.12995552539333,2.62482260749364
0.923794098493635,4.60062730086435,-0.280112227971174,-0.379507096855169,0.516797015844261
0,2.48680665780137,0,0.757579380845763,0.51413995004187
1.14286958236229,-1.05821093305372,0.280112227971174,2.23889948934788,-0.51413995004187
3.79086639818977,-1.06952891167478,-0.561011289076685,0,1.53455696746604
-0.879126541117059,4.38282239691814,-1.55920947598363,-0.369686188132612,2.01011793210871
-0.664454271866854,2.37299270421096,14.2243333226544,0.738010729762251,3.90293439057353
1.54358081298391,2.4815169119724,-1.62402070228129,0,0.477327875265776
1.73540146931517,-0.327332534496927,-1.65083114074496,0,2.81708769666964
4.21114853501268,0,1.90240360046969,0.732604009207294,-0.464037955650232
0.205973296301076,-2.48975516217271,-1.01010959865038,0,-1.40517534556502
-1.65978914090379,-1.01352218940431,-1.27715656794876,0,-1.42520227072016
-2.97261802652007,2.51480142832283,1.02302682508149,1.44930073025666,4.21608108242781
-1.95871332753048,1.64207302123276,0.254129742867271,1.42859572474767,2.26767086710297
-0.661523911871931,-1.3114942077828,-1.66350605045325,0.353982670512409,0.892863074430139
3.90505148718732,2.60601066698649,-0.258398076592492,2.44340253372819,1.32452267500206
1.89679027068108,3.00893641814908,0.901487109621568,1.3698844358162,0.873367996875452
-1.26052089189821,0.311526731694922,2.65670273847216,-1.3698844358162,-1.31292914417925
-2.1368334405699,2.15392942469912,0.498133035020443,0.687287928776215,-1.33039656263628
-0.216216300449523,-0.917437627604123,-2.89875368732524,1.69783365344178,-1.34833503372871
2.14140945038164,0.917437627604123,0.764334931256805,0,0.451468035452673
-3.01098014713703,-4.51438520164118,-1.27715656794876,0,-2.278002833182
-1.76216013498194,0.634922767865875,1.02302682508149,1.00503358535016,1.37301928119021
0.884961527698236,1.10150602306773,0,2.30652729309959,1.35442251077571
0.439561147303813,0.934586241823765,-0.254777207879897,1.61554402222854,0.892863074430139
-1.99342149008173,-2.19444542545593,2.6433257068156,0.638979809877083,2.63173083173734
-0.898882456843308,1.88388616964061,-0.248756347180201,0.317965291737976,0
-1.36365749495455,-3.6425246198482,-0.249376687840241,0,-1.30720815673528
0.228571528085597,0.643089033029032,-0.500626827814399,-1.92313619278877,-1.76995770994008
-3.95860766940648,-3.25761704346128,-1.13565889323359,-1.63135754915238,-1.34833503372871
-0.715140115762503,1.64207302123276,1.13565889323359,-0.660068403135194,-0.909097170125206
-0.961545869944214,-3.14335226015128,-2.15607591065776,-0.331675262599407,-0.917437627604123
3.09180394033102,0.335570784697237,-1.68071183163816,-0.66666913581892,-2.3311078868447
0.233918235317243,-0.335570784697237,0.520157219607364,-3.05626504101668,-0.472814119594611
-0.233918235317243,-0.336700654790434,-1.43699402829531,0,-1.91393402106974
2.99907136836826,-1.01695791696288,-1.05821093305369,-3.8669141159154,-0.484262447578787
1.35442251077571,1.01695791696288,0,-1.08109161042158,-0.975617494536474
1.99784669308865,2.82645581696315,0.530505222969335,0,4.31721718652086
2.60318387179468,0.978800636616306,1.18344576470029,0.361664047018873,1.86051878310345
-1.07643665871584,1.92932029346788,1.55645165411116,1.0772096981911,0.459770924862957
-2.18827112495077,-1.92932029346788,-0.516130178022545,1.06572944739882,-2.32028970796641
-0.8888947417246,-3.46855579878902,-2.2237672407889,-2.14293914558992,-2.3754086008107
0.667410708769323,-0.674538813953141,0,-1.82154398913412,0.95694510161507
2.62597145835557,1.01010959865038,-0.264900817157665,-0.738010729762251,0.475060275859773
-3.29338216712489,-0.672271439487671,0.792606527242024,0,-0.952388151125549
2.64332570681554,2.82645581696315,1.17725362252674,-0.371057939653574,0.952388151125549
1.08109161042158,0,-0.260416813838793,1.47604155831207,0
2.75733269040996,-2.82645581696315,-0.522877008279909,-0.366972888896244,-1.43200537747484
-0.840341079637952,1.50630463110957,0.522877008279909,-1.10906866941582,-1.45281005629099
-1.27390257774298,-4.58874045114706,1.68071183163816,1.47604155831207,0.97088141269609
0.213447252863275,3.41913647482792,-0.901487109621568,0,-0.484262447578787
0.637621713927583,0.67001925698198,-0.518807908177799,-1.10498361865849,2.87101058824314
0.633581844908604,3.76784946237299,-0.260416813838793,0.738010729762251,2.3311078868447
0.838579337627388,-0.645163528148851,0.779224722016592,-0.738010729762251,4.50526639409432
1.8614808442232,-0.161943355230298,0.258398076592492,-1.11733005981253,0.877198607283691
-4.39861481842498,-3.46283568400381,-1.82296714916608,-0.375234961855042,-2.20759516991997
-1.51027681857567,1.66393190039646,-0.131492458130955,-2.66682470821614,-0.447428039492115
-3.09075374630765,-1.66393190039646,-1.59154553058993,-1.94937946810011,0
0.447428039492115,-1.52158472372532,-0.940235267839018,1.56253179030809,-1.8100041643618
3.93924017106608,0.848181505590917,-0.541273310675039,-1.16960397631913,2.70286723879194
-2.38882151746955,2.00675630508091,0.271002875886528,-1.58106060266423,0.443459706786564
-4.2655175601916,-3.88234410829038,-1.63714434146827,-1.60646025038066,-2.69074529199241
-0.92166551049242,-3.324890695822,-2.50709510013918,-1.22201113347754,-1.37301928119021
-0.69686693160933,-9.31772248541833,-7.31319920296203,-1.65293019512106,-2.80392200643931
-27.4559537561309,-30.343042941992,-12.4253086771069,-20.7639364778244,-26.4261798243682
-14.145048372347,7.39189898230075,1.19557359201488,0,-13.1769277631123
5.49966757474487,17.1203468209978,6.25203569813342,3.03053494953288,11.3077144618971
-8.73154670026162,-10.2374410303538,-3.07716586667537,-3.54467489957475,-3.19515998066024
2.52265629456756,0.457666702741166,-1.8257768573565,2.04088716312071,-1.30720815673528
-7.76730383182182,-17.1422266335919,-6.21962078699057,-4.12429585340491,-10.3899595018151
4.14371898641732,7.81647728493364,-2.71019297777915,2.59754864032608,-5.24464753725425
5.03703593889496,-4.35408082832884,2.35304974101942,1.02041701742417,-3.92207131532813
7.76106027049239,3.59936026479055,2.64799231644672,3.49162651062279,3.1498667059371
6.59579677917974,2.24728558520586,1.72715865086606,0,6.01685214664529
0.303490369515402,4.11182469294726,-0.343053509678914,1.94180858571016,-0.732604009207288
-3.07716586667537,0,-1.733145635164,-1.45281005629099,-2.98529631496812
-0.62696130135953,0.472814119594589,0,0,-1.52674721307885
1.86921330121526,0.938974034983908,-1.94180858571014,1.45281005629099,4.51204352804697
0.921665510492398,-1.88684843043827,-2.16224640131657,0,-0.738010729762256
0,-4.13181493307311,-1.65293019512105,0,-4.54623740767574
-0.613498856751593,-6.40423663270955,-0.743497848751806,0,-1.56253179030808
-0.927363678532922,5.4067221270276,-1.12571545246347,3.30999484263448,-2.39055208535544
3.95789862806581,6.07720383420942,1.4981553615617,1.38570346614263,3.17486983145803
2.06802052375388,-0.947874395454362,2.02398813477462,-0.921665510492398,0
1.1628037995119,0.947874395454362,1.08696722369037,0.921665510492398,-1.57483569681392
-2.33928795747056,-3.11402407357231,-0.723330459352001,-0.921665510492398,0.790517950711328
0.883658180049807,0.485437846479808,2.33194423451444,-1.39862419747401,1.56253179030808
-3.58247265181448,-4.20333817065521,-1.96962499757241,-4.31721718652086,-3.1498667059371
4.45839066080265,1.75223506922024,0.72072384049493,-1.48150857851408,-3.25231917055601
2.29895182246986,-3.2789822822991,-1.44667984177533,1.48150857851408,4.04913613547369
4.98718300401733,3.2789822822991,0,0,1.57483569681392
0.807541400554523,0.495050515985618,-1.28324400698845,0,3.07716586667537
-4.10454332431152,-2.24728558520586,0,2.42142581205945,-3.07716586667537
-5.74870909176817,-5.44881852840697,-3.3774317118604,-4.90294272403186,-5.62397183228761
-0.296296513065686,-2.15641779158406,2.63668758407423,-0.503779402995719,0.823049913651547
-2.40251795869899,2.15641779158406,1.65902422601967,-1.52674721307884,0
-3.71559768880914,-4.91902441907719,-2.0314641351179,-5.2643733485422,-8.55221734381619
-0.315956029036846,1.66670524852117,-1.50378773645405,0,-2.71509890659509
6.13689463762921,-0.552487593196971,0.378072283990583,1.07527917762619,-1.85190477672375
6.34218264374962,3.27004613109345,0.75188324140274,2.63867551731948,1.85190477672375
-1.12360732669259,0.534760632659537,1.48701624794514,5.07723253734232,2.71509890659509
-3.15664659678345,-3.80480676375299,1.28324400698845,-2.00006667066696,-5.50597771830274
2.59007284321571,1.10193952496105,-1.09891215755953,-1.0152371464018,-0.947874395454378
4.17306724564732,4.55232550240836,-0.554018037561521,1.0152371464018,-0.956945101615072
1.62165715892453,2.07261305171169,3.81517659643762,-3.07716586667537,4.69569830877711
1.06667678041952,1.52674721307886,1.94180858571014,2.06192872027356,2.71509890659509
-1.87421818097404,-2.55768417896498,-3.3780989857463,-2.58412311838874,0
1.87421818097404,2.55768417896498,4.42158671500428,5.10314800124458,3.50913198112699
3.13341561704357,2.24728558520586,3.23432447202245,-1.50378773645404,5.0430853626892
-0.257400399517294,-4.28817274832658,1.00000833345835,2.00006667066696,-2.48975516217272
0,0.514139950041859,-1.00000833345835,0.493828164058252,2.48975516217272
0.257400399517294,-0.514139950041859,0,-1.99011543172949,-0.823049913651547
-4.73772810110111,-1.03627870355465,-2.03052661607457,-0.503779402995719,-5.95920972022457
-0.811912443850415,-2.90641329439114,-1.20379785594789,0.503779402995719,0.873367996875463
-1.92049798360501,2.90641329439114,-0.346620797648622,-1.51901654939752,2.57524961024147
-0.277392688272537,0.778214044205483,-2.10534091978325,-1.0256500167189,-2.57524961024147
7.23206615796261,5.77324666685717,4.67617659080395,6.0018009726253,6.72522270091675
-4.76280489892547,2.88481543376584,3.81789107410442,5.20211847508784,5.53500950831649
-0.816331063916076,1.17786991926125,3.04754939970338,1.37301928119021,0
-0.823049913651563,3.45258688490737,1.25590347764939,2.24728558520585,-0.772204609391031
-8.02723024397842,-8.24966966351031,-6.77678588052206,-3.62030486639606,-5.57913596284156
1.77519454584503,4.09202697893627,3.76784946237299,0.917437627604123,-1.65293019512106
-0.29368596733097,-0.472814119594589,2.38295628329841,1.36056520557788,-1.68071183163813
-1.18344576470029,1.17786991926125,0.625980134850668,-2.73989741881144,1.68071183163813
-0.298062813813771,-0.705055799666665,-0.625980134850668,1.83491386681965,0.829880281469511
-0.598804184462254,2.10042727705322,2.63376958850352,2.24728558520585,4.83965408618502
0.299850299625648,0,-0.306278953054573,0.884961527698258,0.784317746102589
-1.20483385161745,-0.462963789874227,0.306278953054573,-0.884961527698258,-1.57483569681392
-2.76515313305101,-0.932407687512327,-1.69626272195793,0,-4.87901641694321
0.621120009264065,0.46729056993926,-1.56743020934431,-0.892863074430139,-0.836824967051661
1.53612851614873,1.3889112160667,3.26369293130224,0.892863074430139,5.71584138399487
2.40975515790605,3.83361487435472,4.77702762686867,2.19789067187751,0
-2.10534091978323,-1.78576174000062,-0.43827681550952,-1.75443096509095,-3.22608622182215
-1.22325684356344,-3.4367643504208,-1.77257225991083,0.441501820911694,4.80092191863606
-3.44321964214842,-0.46729056993926,1.77257225991083,1.74676930403909,3.83188643021367
0.317965291737976,4.80092191863608,2.17242431915825,1.29034048359078,1.49256502166757
-4.87901641694319,1.98901584792195,0.997870004989609,-1.29034048359078,-1.49256502166757
1.98026272961795,-0.658619285285678,-0.426439878645768,0,2.96317976063711
0.326264563481637,-2.67873159636498,0.284495213223135,-0.433840159859833,-1.47061473896954
4.14732482065752,0.900906994236594,0.141944665422633,1.29591446425054,0.738010729762256
-1.25787822068602,-2.03857569244739,-0.284091100160389,0,0.732604009207288
-1.91699161077201,-2.31491818669658,-2.15680538773213,-1.7316450011461,-1.47061473896954
1.28206884290614,0.932407687512327,2.44089648789252,-3.10446216819601,0
2.82593373144031,2.52017919739504,2.38273360805574,1.78576174000062,2.19789067187751
3.04901667577875,-1.59638509890141,0,0,-2.19789067187751
3.82962850772803,-0.923794098493635,0.82759093038598,0.441501820911694,0.738010729762256
3.96652563924313,0.462963789874227,1.09290705321903,1.31292914417925,0
-1.96359745168588,0.460830308619409,-0.272109011436061,-0.435730536895562,-0.738010729762256
-1.42655771588225,-1.3889112160667,-1.64838897216895,-1.31870042819539,-1.49256502166757
0.858374369139137,0,1.92049798360501,4.32968057533243,2.23057575142983
0.568183346743112,2.30424941471543,0.271370587159625,-0.851068966790869,4.31721718652086
0.564973254211898,-0.91533819864873,-0.543479598595686,0.851068966790869,-0.706716722309247
-0.848661387731875,2.04785313435409,0.272109011436061,0.422833610952111,0
0.283688133519977,-2.5086834429735,0.271370587159625,0,0
-0.283688133519977,0,-1.08992904580356,1.67367923555238,4.1672696400568
2.8013036227674,2.5086834429735,0,4.46321540207683,2.02027073175195
0.550965581096974,0.896866998276025,-1.10193952496107,-2.0040750883446,-1.34230203321407
-1.10498361865852,0.445435034938035,-2.09944729962535,-1.22201113347754,1.34230203321407
-0.557104504945527,3.70816749045317,1.1251876797435,-1.65293019512106,0
-0.279720462106137,-0.429185208154093,0.83565945909414,0.415801014866379,-2.02027073175195
0.279720462106137,2.33804486440636,0.966191091173685,-1.25262598191803,-1.36988443581619
3.29700192375699,0.4192878260036,0,-1.26851595273157,-0.692044284457377
0.539084863487638,-0.4192878260036,0.274348594575091,-2.15062052209637,0
-6.66913744986724,-2.76908001451859,0.273597981887463,-2.19789067187751,-1.39862419747399
-0.576370471675003,-1.30436631920294,-0.273597981887463,0.884961527698258,2.09066848193137
1.43474484081414,0,0.818558458643937,0.439561147303802,-0.692044284457377
-0.571430126343841,-1.10012110619735,1.75088647883435,0.873367996875452,0.692044284457377
0.855925339566976,-1.33632278121671,-0.535476513765998,1.29591446425054,-0.692044284457377
3.07716586667537,3.30790909765846,0.802143338457517,-1.29591446425054,2.73989741881144
-0.275862243907965,-1.97158631644174,1.32277060975512,1.29591446425054,0
-2.51761548924743,-0.8888947417246,-1.58943743444664,-0.862074304390703,0
-1.13961347308695,-0.896866998276025,-0.535476513765998,0.862074304390703,2.00675630508093
-0.863314714470298,0,-2.30831701828738,1.70216875694306,0.660068403135206
-3.52977820810239,-3.4367643504208,-2.081962778239,-2.56424306133376,-0.660068403135206
-2.11808220794469,-2.59754864032606,1.25437184785302,-1.30720815673528,1.31580845775111
0,0,-0.41637811717794,-0.439561147303802,-4.6831299684099
0.609757986811843,0,0.693003466466968,0,0
0.907721815111651,-3.15943654182171,-1.25088496917087,-0.884961527698258,0
1.49479614358734,2.67981931547241,0,-0.445435034938024,-1.37933221323358
0.296296513065686,-2.43321006595307,-3.55909451027026,-1.34833503372871,-4.2559614418796
0.883658180049807,4.33802956302252,2.43390683052676,1.34833503372871,-4.44517625708337
4.0235312191899,2.79087881170768,2.65193489282234,0.445435034938024,4.44517625708337
-3.43873423094758,-0.92166551049242,-0.968865710374933,2.19789067187751,0
2.59007284321571,2.51441818010254,1.24396904756392,2.15062052209637,-1.45987994211525
-0.569802111463757,0.898882456843308,0,-0.426439878645757,-2.23057575142983
0,1.99342149008173,0,-0.428266179200076,3.69045569354507
0,-0.881062968215485,0,0.854706057845833,-2.94138852062932
-3.48872590004408,-5.45589842504344,-2.92703823001133,-3.02398851897182,-5.36527134923201
-1.49034055025747,-0.468384931242638,0.282486063555476,-1.32452267500206,-4.83965408618502
1.19404403719179,-1.18065125869891,-1.70701157716036,2.19789067187751,2.44910200082958
6.60211010977938,-0.954661188357986,-0.719945514285425,0,0.803217169726428
-2.24728558520586,-0.963862883776878,0,-0.873367996875452,1.58733491562902
1.4104606181542,-0.9732436918231,0.719945514285425,0,-1.58733491562902
0.279720462106137,1.45633641878966,0.572247627406619,0.873367996875452,2.3716526617316
0.557104504945527,-0.483092726966561,2.95172518582361,0,-0.784317746102589
-1.68071183163812,0.483092726966561,-0.138600160787705,2.99808322119359,-3.20027310861738
0.28208763416413,-0.968530573446369,0.415225510076733,-0.847462699097223,1.61293819298836
-0.564973254211898,-0.487805845343292,2.45578507816639,-0.854706057845833,0
-3.75224393230897,0.9732436918231,-0.54054185669079,0.428266179200076,-3.25231917055601
2.03791623366523,-0.485437846479808,0.54054185669079,2.53178079842898,0
0.574714225556794,0.485437846479808,2.52841146943057,0.415801014866379,-0.829880281469511
0.571430126343841,-0.9732436918231,-0.791560861266127,0,2.46926125903715
-0.858374369139137,-0.736199644106916,-0.797876573180512,-2.94758181329536,-0.816331063916095
-1.44720326085344,-0.493828164058252,0.532624428267381,-0.428266179200076,0
-0.291971010333469,-0.496278934212913,0.132714020806279,0,0
0.583092031079313,0.496278934212913,0.397088542949264,2.96004697762906,-0.823049913651547
-2.05587270210366,-2.76052660918888,-0.92900469070929,-1.257878220686,0
1.17995469311549,1.76549352387207,0,-0.847462699097223,0
0.875918008988164,0.498754151103897,2.76151670329736,-0.426439878645757,0
2.86552557603761,0.496278934212913,0.775197680431772,0.426439878645757,0.823049913651547
-1.99721331869152,0,0.769234562315591,-0.426439878645757,-1.65293019512106
-1.74423026633426,-2.00006667066694,-2.06458946235473,-0.428266179200076,-2.53178079842899
-0.883658180049807,2.4938948347252,-1.04850239716261,0.854706057845833,-0.858374369139148
-0.296296513065686,0.736199644106916,3.11309185951734,-0.426439878645757,0
0.591717702808858,-0.736199644106916,2.3975911875711,-1.29034048359078,-1.73917427118692
2.62023723940239,0.736199644106916,4.03231169843412,1.29034048359078,0
2.27282510775562,0.9732436918231,-0.480192999540741,1.27390257774298,0
0,3.09917533083377,-0.24096397201534,2.91080841580706,1.73917427118692
-2.27282510775562,-1.18065125869891,0.721156971556081,-2.07046733616911,-1.73917427118692
3.11199087138045,3.04117004180235,2.01548019784603,4.0989344533197,4.2925044717034
1.10804457765719,4.06376457318263,0.234466695925395,2.38106486937184,4.91902441907718
2.44910200082959,0.441501820911672,-0.234466695925395,0,-0.803217169726428
2.65267543334284,-0.441501820911672,0.234466695925395,0,-1.62605208717803
0.261438057407104,2.62023723940241,0.700119545898348,1.16960397631913,0
-1.31407935610586,-2.62023723940241,-2.23407292746054,-2.35304974101942,-2.48975516217272
3.63676441708749,2.18827112495077,1.06446895114143,3.89154162496737,3.30608622608881
-0.511510066677046,-0.433840159859833,0.936775000360024,-1.15164420615592,1.61293819298836
1.02041701742419,1.93762789631389,0.928080907447271,0.769234562315568,4.68835858988504
0.253485560318811,-1.50378773645405,-0.231213975837941,1.14286958236228,-1.53849188394795
2.50013022054172,1.07643665871584,1.15076068514797,4.0821994520255,0.772204609391031
-1.24225199985573,0.427351077738214,0.570452202964145,-1.09690313705739,1.52674721307885
-1.76549352387207,-3.69205886140482,-4.41932377122289,0.732604009207294,-2.29895182246988
3.25435477324714,1.31870042819537,1.06446895114143,0,-1.56253179030808
-1.48886124937506,-0.437637459979889,-0.353565483230778,0,0.784317746102589
1.24225199985573,1.30720815673528,2.67925169965748,0.364299127850098,-0.784317746102589
2.43914531241591,2.35304974101942,3.05626504101668,2.51359732715424,2.33473639969911
-0.968530573446369,-1.92108362656778,-0.223214378394054,-0.355240160436776,1.52674721307885
0,0.644470544264197,0,-2.52265629456756,0
0,-2.82320596275494,0,-1.10092855083693,0
0,2.17873541849074,0,0.368324541629639,0
0.727275932907956,-0.865806274311476,0.668153933348226,1.09690313705739,0.754720563538291
0.241254640538413,2.78688990087925,0.993934190255796,1.08500160240657,0
-0.968530573446369,-1.06270925742864,0.438597194325441,1.0733555643109,1.49256502166757
0.485437846479808,2.11424365738093,0.218579321998025,2.46058108022,2.19789067187751
-1.70944333593002,-1.26317469059007,0,-1.04712998672953,-2.19789067187751
-0.741659765504954,-0.851068966790858,-0.218579321998025,-2.48680665780137,-0.743497848751812
1.96566525495516,-1.07412418314126,-0.438597194325441,-1.08500160240657,-1.50378773645405
0.968530573446369,1.92519314993211,0.438597194325441,0,0
-2.68636422695483,-2.79287755250102,-0.548547727667126,-1.83491386681964,-2.29895182246988
1.23002780816517,0,1.42001293791152,-0.743497848751806,0
0.9732436918231,2.36824846435593,-0.652885888246368,0.743497848751806,0.772204609391031
3.09917533083377,1.68780377873516,0,0.369686188132612,0
-0.706716722309242,-0.840341079637952,-1.87333302025099,-0.369686188132612,-0.772204609391031
-0.950125912414013,-1.91699161077201,-0.445931619676498,-0.743497848751806,-1.56253179030808
-0.478469812333637,1.49415799981989,0.668153933348226,1.48150857851406,1.56253179030808
-2.67330621970689,-2.35809425889066,-0.891867673183855,0,-1.56253179030808
-2.74673947006105,-0.434783293610352,-0.224215340568978,-1.48150857851406,-2.39055208535544
0.252844635335858,1.29871955268113,1.3378125946176,-0.373832211060721,-0.809721023261936
0.252206943270994,-0.863936259070774,1.21080180371647,-0.75188324140274,0.809721023261936
0,-0.434783293610352,-1.43253138458124,-1.13853222251252,-1.62605208717803
0.502513620267298,2.36824846435593,2.52068140333463,1.13853222251252,0
3.20619324596629,3.55314283784856,1.50378773645405,1.12571545246346,0
2.87101058824313,3.43121449887787,3.04485464470696,6.84952352487644,3.22608622182215
-0.710062154957636,-0.397614837963944,0.206611643747179,10.8838780034151,0.790517950711328
-1.4354313451683,3.52286918837439,0,0,3.86148361277796
